state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
Missouri,LEWIS,10494,10032,264,77,462,0.955974843,0.044025157,0.007337526
Missouri,LINCOLN,38944,37184,672,444,1760,0.954806902,0.045193098,0.011400986
Missouri,LINN,13754,13406,82,104,348,0.97469827,0.02530173,0.007561437
Missouri,LIVINGSTON,14558,13911,331,94,647,0.955557082,0.044442918,0.006456931
Missouri,MCDONALD,21681,18348,33,2030,3333,0.846270928,0.153729072,0.093630368
Missouri,MACON,15762,15071,347,121,691,0.956160386,0.043839614,0.007676691
Missouri,MADISON,11800,11552,15,66,248,0.978983051,0.021016949,0.00559322
Missouri,MARIES,8903,8609,29,103,294,0.966977423,0.033022577,0.011569134
Missouri,MARION,28289,26236,1303,252,2053,0.927427622,0.072572378,0.008908056
Missouri,MERCER,3757,3704,7,11,53,0.985893,0.014107,0.002927868
Missouri,MILLER,23564,22934,63,231,630,0.973264301,0.026735699,0.009803089
Missouri,MISSISSIPPI,13427,10411,2735,129,3016,0.77537797,0.22462203,0.009607507
Missouri,MONITEAU,14827,13556,557,435,1271,0.914278006,0.085721994,0.029338369
Missouri,MONROE,9311,8769,357,52,542,0.941789281,0.058210719,0.005584792
Missouri,MONTGOMERY,12136,11596,245,94,540,0.955504285,0.044495715,0.00774555
Missouri,MORGAN,19309,18693,97,161,616,0.968097778,0.031902222,0.008338081
Missouri,NEW MADRID,19760,16345,3024,183,3415,0.827176113,0.172823887,0.009261134
Missouri,NEWTON,52636,48642,298,1147,3994,0.924120374,0.075879626,0.02179117
Missouri,NODAWAY,21912,21067,294,155,845,0.961436656,0.038563344,0.00707375
Missouri,OREGON,10344,9696,10,113,648,0.937354988,0.062645012,0.010924207
Missouri,OSAGE,13062,12828,16,77,234,0.982085439,0.017914561,0.005894962
Missouri,OZARK,9542,9249,14,90,293,0.969293649,0.030706351,0.009431985
Missouri,PEMISCOT,20047,14244,5231,315,5803,0.710530254,0.289469746,0.015713074
Missouri,PERRY,18132,17739,33,93,393,0.978325612,0.021674388,0.005129054
Missouri,PETTIS,39403,35810,1181,1527,3593,0.90881405,0.09118595,0.038753394
Missouri,PHELPS,39825,36884,586,485,2941,0.926151915,0.073848085,0.01217828
Missouri,PIKE,18351,16110,1672,295,2241,0.877881314,0.122118686,0.016075418
Missouri,PLATTE,73781,66230,2542,2211,7551,0.897656578,0.102343422,0.029967065
Missouri,POLK,26992,26024,119,350,968,0.964137522,0.035862478,0.012966805
Missouri,PULASKI,41165,31200,4858,2404,9965,0.757925422,0.242074578,0.058399125
Missouri,PUTNAM,5223,5155,3,32,68,0.986980662,0.013019338,0.006126747
Missouri,RALLS,9626,9393,106,42,233,0.975794723,0.024205277,0.004363183
Missouri,RANDOLPH,24663,22164,1717,282,2499,0.898674127,0.101325873,0.011434132
Missouri,RAY,23354,22384,340,253,970,0.958465359,0.041534641,0.010833262
Missouri,REYNOLDS,6689,6366,32,55,323,0.951711766,0.048288234,0.008222455
Missouri,RIPLEY,13509,13019,5,132,490,0.963727885,0.036272115,0.009771264
Missouri,ST. CHARLES,283883,266158,7573,4176,17725,0.937562306,0.062437694,0.014710286
Missouri,ST. CLAIR,9652,9338,20,95,314,0.967467882,0.032532118,0.00984252
Missouri,STE. GENEVIEVE,17842,17404,124,132,438,0.975451183,0.024548817,0.007398274
Missouri,ST. FRANCOIS,55641,53228,1105,447,2413,0.956632699,0.043367301,0.008033644
Missouri,ST. LOUIS,1016315,772041,192544,14577,244274,0.759647353,0.240352647,0.014342994
Missouri,SALINE,23756,20923,1268,1050,2833,0.880745917,0.119254083,0.04419936
Missouri,SCHUYLER,4170,4086,2,27,84,0.979856115,0.020143885,0.00647482
Missouri,SCOTLAND,4983,4890,10,42,93,0.981336544,0.018663456,0.008428657
Missouri,SCOTT,40422,35221,4217,448,5201,0.871332443,0.128667557,0.011083074
Missouri,SHANNON,8324,7864,14,77,460,0.944738107,0.055261893,0.00925036
Missouri,SHELBY,6799,6628,66,43,171,0.974849243,0.025150757,0.006324459
Missouri,STODDARD,29705,28772,268,231,933,0.968591146,0.031408854,0.007776469
Missouri,STONE,28658,27797,17,298,861,0.969956033,0.030043967,0.010398493
Missouri,SULLIVAN,7219,6508,9,634,711,0.901509904,0.098490096,0.087823798
Missouri,TANEY,39703,37651,129,962,2052,0.948316248,0.051683752,0.024229907
Missouri,TEXAS,23003,22034,47,221,969,0.95787506,0.04212494,0.009607443
Missouri,VERNON,20454,19742,125,172,712,0.965190183,0.034809817,0.008409113
Missouri,WARREN,24525,23330,474,314,1195,0.95127421,0.04872579,0.012803262
Missouri,WASHINGTON,23344,22159,577,170,1185,0.949237491,0.050762509,0.007282385
Missouri,WAYNE,13259,12899,21,65,360,0.972848631,0.027151369,0.00490233
Missouri,WEBSTER,31045,29607,358,400,1438,0.953680142,0.046319858,0.012884522
Missouri,WORTH,2382,2351,4,7,31,0.986985726,0.013014274,0.002938707
Missouri,WRIGHT,17955,17440,49,139,515,0.971317182,0.028682818,0.007741576
Missouri,ST. LOUIS CITY,348189,149329,177446,7022,198860,0.428873399,0.571126601,0.020167208
Montana,BEAVERHEAD,9202,8687,12,246,515,0.944033906,0.055966094,0.026733319
Montana,BIG HORN,12671,4457,4,465,8214,0.351748086,0.648251914,0.036697972
Montana,BLAINE,7009,3670,10,70,3339,0.523612498,0.476387502,0.009987159
Montana,BROADWATER,4385,4214,12,58,171,0.961003421,0.038996579,0.01322691
Montana,CARBON,9552,9188,22,169,364,0.961892797,0.038107203,0.01769263
Montana,CARTER,1360,1339,1,8,21,0.984558824,0.015441176,0.005882353
Montana,CASCADE,80357,71880,846,1949,8477,0.894508257,0.105491743,0.024254265
Montana,CHOUTEAU,5970,5009,2,40,961,0.839028476,0.160971524,0.006700168
Montana,CUSTER,11696,11228,11,177,468,0.95998632,0.04001368,0.015133379
Montana,DANIELS,2017,1931,0,32,86,0.957362419,0.042637581,0.015865146
Montana,DAWSON,9059,8786,23,81,273,0.969864223,0.030135777,0.008941384
Montana,DEER LODGE,9417,8914,16,155,503,0.946585962,0.053414038,0.016459594
Montana,FALLON,2837,2790,4,11,47,0.983433204,0.016566796,0.003877335
Montana,FERGUS,11893,11496,10,96,397,0.96661902,0.03338098,0.008071975
Montana,FLATHEAD,74471,71046,108,1061,3425,0.954008943,0.045991057,0.014247157
Montana,GALLATIN,67831,64672,148,1047,3159,0.953428373,0.046571627,0.01543542
Montana,GARFIELD,1279,1264,1,5,15,0.988272088,0.011727912,0.003909304
Montana,GLACIER,13247,4675,11,159,8572,0.352910093,0.647089907,0.012002718
Montana,GOLDEN VALLEY,1042,1020,0,13,22,0.978886756,0.021113244,0.012476008
Montana,GRANITE,2830,2696,0,36,134,0.952650177,0.047349823,0.012720848
Montana,HILL,16673,13191,15,208,3482,0.791159359,0.208840641,0.012475259
Montana,JEFFERSON,10049,9564,13,149,485,0.951736491,0.048263509,0.014827346
Montana,JUDITH BASIN,2329,2286,1,13,43,0.98153714,0.01846286,0.005581795
Montana,LAKE,26507,18704,30,668,7803,0.705624929,0.294375071,0.02520089
Montana,LEWIS AND CLARK,55716,52571,104,843,3145,0.943553019,0.056446981,0.015130304
Montana,LIBERTY,2158,2138,0,4,20,0.990732159,0.009267841,0.001853568
Montana,LINCOLN,18837,17917,19,271,920,0.951159951,0.048840049,0.01438658
Montana,MCCONE,1977,1903,6,19,74,0.96256955,0.03743045,0.009610521
Montana,MADISON,6851,6575,3,130,276,0.95971391,0.04028609,0.018975332
Montana,MEAGHER,1932,1870,0,29,62,0.967908903,0.032091097,0.015010352
Montana,MINERAL,3884,3637,8,61,247,0.936405767,0.063594233,0.015705458
Montana,MISSOULA,95802,89226,255,1543,6576,0.931358427,0.068641573,0.016106136
Montana,MUSSELSHELL,4497,4314,3,72,183,0.959306204,0.040693796,0.016010674
Montana,PARK,15694,14994,58,288,700,0.955396967,0.044603033,0.018350962
Montana,PETROLEUM,493,484,0,6,9,0.981744422,0.018255578,0.012170385
Montana,PHILLIPS,4601,4085,5,53,516,0.887850467,0.112149533,0.011519235
Montana,PONDERA,6424,5347,6,54,1077,0.832347447,0.167652553,0.008405978
Montana,POWDER RIVER,1858,1803,0,11,55,0.970398278,0.029601722,0.005920344
Montana,POWELL,7180,6568,35,140,612,0.914763231,0.085236769,0.019498607
Montana,PRAIRIE,1199,1171,0,8,28,0.976647206,0.023352794,0.006672227
Montana,RAVALLI,36070,34449,45,678,1621,0.955059606,0.044940394,0.018796784
Montana,RICHLAND,9667,9221,9,209,446,0.95386366,0.04613634,0.021619944
Montana,ROOSEVELT,10620,4331,5,131,6289,0.407815443,0.592184557,0.012335217
Montana,ROSEBUD,9383,5959,21,219,3424,0.635084728,0.364915272,0.023340083
Montana,SANDERS,10227,9299,13,159,928,0.909259802,0.090740198,0.015547081
Montana,SHERIDAN,4105,3958,4,44,147,0.964190012,0.035809988,0.010718636
Montana,SILVER BOW,34606,32410,45,950,2196,0.936542796,0.063457204,0.027451887
Montana,STILLWATER,8195,7860,10,165,335,0.959121415,0.040878585,0.020134228
Montana,SWEET GRASS,3609,3467,2,54,142,0.960653921,0.039346079,0.014962594
Montana,TETON,6445,6164,12,73,281,0.95640031,0.04359969,0.01132661
Montana,TOOLE,5267,4912,8,61,355,0.932599203,0.067400797,0.011581545
Montana,TREASURE,861,823,1,13,38,0.955865273,0.044134727,0.015098722
Montana,VALLEY,7675,6741,10,60,934,0.878306189,0.121693811,0.00781759
Montana,WHEATLAND,2259,2177,3,25,82,0.963700753,0.036299247,0.011066844
Montana,WIBAUX,1068,1044,2,4,24,0.97752809,0.02247191,0.003745318
Montana,YELLOWSTONE,129352,117698,542,4788,11654,0.909904756,0.090095244,0.037015276
Nebraska,ADAMS,31151,28735,184,1428,2416,0.922442297,0.077557703,0.045841225
Nebraska,ANTELOPE,7452,7343,4,52,109,0.985373054,0.014626946,0.006977992
Nebraska,ARTHUR,444,425,0,6,19,0.957207207,0.042792793,0.013513514
Nebraska,BANNER,819,769,1,46,50,0.938949939,0.061050061,0.056166056
Nebraska,BLAINE,583,576,0,1,7,0.987993139,0.012006861,0.001715266
Nebraska,BOONE,6259,6181,3,56,78,0.987537945,0.012462055,0.008947116
Nebraska,BOX BUTTE,12158,10663,41,930,1495,0.877035697,0.122964303,0.076492844
Nebraska,BOYD,2438,2409,0,2,29,0.988105004,0.011894996,0.000820345
Nebraska,BROWN,3525,3459,1,29,66,0.981276596,0.018723404,0.00822695
Nebraska,BUFFALO,42259,39313,229,1970,2946,0.930287039,0.069712961,0.046617289
Nebraska,BURT,7791,7538,12,98,253,0.967526633,0.032473367,0.012578616
Nebraska,BUTLER,8767,8556,6,145,211,0.975932474,0.024067526,0.016539295
Nebraska,CASS,24334,23571,43,355,763,0.968644695,0.031355305,0.014588641
Nebraska,CEDAR,9615,9505,10,41,110,0.988559542,0.011440458,0.004264171
Nebraska,CHASE,4068,3900,7,139,168,0.958702065,0.041297935,0.034169125
Nebraska,CHERRY,6148,5769,4,57,379,0.938353936,0.061646064,0.009271308
Nebraska,CHEYENNE,9830,9235,11,438,595,0.939471007,0.060528993,0.044557477
Nebraska,CLAY,7039,6726,8,245,313,0.955533456,0.044466544,0.03480608
Nebraska,COLFAX,10441,7617,5,2732,2824,0.729527823,0.270472177,0.26166076
Nebraska,CUMING,10203,9552,7,559,651,0.936195237,0.063804763,0.054787808
Nebraska,CUSTER,11793,11553,8,108,240,0.979648944,0.020351056,0.009157975
Nebraska,DAKOTA,20253,14368,111,4581,5885,0.709425764,0.290574236,0.226188713
Nebraska,DAWES,9060,8372,70,220,688,0.92406181,0.07593819,0.024282561
Nebraska,DAWSON,24365,17746,58,6178,6619,0.728339832,0.271660168,0.253560435
Nebraska,DEUEL,2098,2014,1,57,84,0.959961868,0.040038132,0.027168732
Nebraska,DIXON,6339,5927,2,348,412,0.935005521,0.064994479,0.054898249
Nebraska,DODGE,36160,34110,145,1421,2050,0.943307522,0.056692478,0.039297566
Nebraska,DOUGLAS,463585,362528,52821,30928,101057,0.782009772,0.217990228,0.066714842
Nebraska,DUNDY,2292,2171,1,74,121,0.947207679,0.052792321,0.032286213
Nebraska,FILLMORE,6634,6442,13,110,192,0.971058185,0.028941815,0.016581248
Nebraska,FRANKLIN,3574,3527,0,23,47,0.986849468,0.013150532,0.006435367
Nebraska,FRONTIER,3099,3036,3,30,63,0.979670862,0.020329138,0.009680542
Nebraska,FURNAS,5324,5197,2,61,127,0.976145755,0.023854245,0.011457551
Nebraska,GAGE,22993,22354,69,196,639,0.972208933,0.027791067,0.008524333
Nebraska,GARDEN,2292,2230,2,33,62,0.972949389,0.027050611,0.014397906
Nebraska,GARFIELD,1902,1867,0,19,35,0.981598318,0.018401682,0.009989485
Nebraska,GOSPER,2143,2101,0,27,42,0.980401307,0.019598693,0.01259916
Nebraska,GRANT,747,734,0,10,13,0.982597055,0.017402945,0.013386881
Nebraska,GREELEY,2714,2657,18,23,57,0.978997789,0.021002211,0.008474576
Nebraska,HALL,53534,44818,159,7497,8716,0.837187582,0.162812418,0.140041843
Nebraska,HAMILTON,9403,9212,17,107,191,0.979687334,0.020312666,0.011379347
Nebraska,HARLAN,3786,3729,5,29,57,0.984944532,0.015055468,0.007659799
Nebraska,HAYES,1068,1030,2,27,38,0.964419476,0.035580524,0.025280899
Nebraska,HITCHCOCK,3111,3031,3,44,80,0.974284796,0.025715204,0.014143362
Nebraska,HOLT,11551,11377,3,82,174,0.984936369,0.015063631,0.007098952
Nebraska,HOOKER,783,766,0,8,17,0.978288633,0.021711367,0.010217114
Nebraska,HOWARD,6567,6438,19,66,129,0.980356327,0.019643673,0.010050251
Nebraska,JEFFERSON,8333,8139,4,109,194,0.976719069,0.023280931,0.013080523
Nebraska,JOHNSON,4488,4167,5,129,321,0.928475936,0.071524064,0.028743316
Nebraska,KEARNEY,6882,6659,9,161,223,0.967596629,0.032403371,0.023394362
Nebraska,KEITH,8875,8386,7,375,489,0.944901408,0.055098592,0.042253521
Nebraska,KEYA PAHA,983,941,0,38,42,0.957273652,0.042726348,0.038657172
Nebraska,KIMBALL,4089,3866,9,136,223,0.945463438,0.054536562,0.033259966
Nebraska,KNOX,9374,8559,8,85,815,0.913057393,0.086942607,0.009067634
Nebraska,LANCASTER,250291,222067,6892,8437,28224,0.887235258,0.112764742,0.033708763
Nebraska,LINCOLN,34632,32072,179,1880,2560,0.926079926,0.073920074,0.054285054
Nebraska,LOGAN,774,756,1,7,18,0.976744186,0.023255814,0.009043928
Nebraska,LOUP,712,696,0,12,16,0.97752809,0.02247191,0.016853933
Nebraska,MCPHERSON,533,518,0,8,15,0.971857411,0.028142589,0.015009381
Nebraska,MADISON,35226,31122,318,3042,4104,0.883495146,0.116504854,0.086356668
Nebraska,MERRICK,8204,7973,17,168,231,0.971843003,0.028156997,0.020477816
Nebraska,MORRILL,5440,4820,2,549,620,0.886029412,0.113970588,0.100919118
Nebraska,NANCE,4038,3954,0,46,84,0.979197623,0.020802377,0.011391778
Nebraska,NEMAHA,7576,7358,27,76,218,0.971224921,0.028775079,0.010031679
Nebraska,NUCKOLLS,5057,4979,1,51,78,0.984575835,0.015424165,0.010085031
Nebraska,OTOE,15396,14822,38,377,574,0.962717589,0.037282411,0.02448688
Nebraska,PAWNEE,3087,3042,0,21,45,0.985422741,0.014577259,0.006802721
Nebraska,PERKINS,3200,3090,1,74,110,0.965625,0.034375,0.023125
Nebraska,PHELPS,9747,9418,10,220,329,0.966246024,0.033753976,0.022571048
Nebraska,PIERCE,7857,7714,6,56,143,0.981799669,0.018200331,0.007127402
Nebraska,PLATTE,31662,29126,93,2072,2536,0.919903986,0.080096014,0.065441223
Nebraska,POLK,5639,5543,1,61,96,0.982975705,0.017024295,0.010817521
Nebraska,RED WILLOW,11448,11020,16,281,428,0.962613557,0.037386443,0.024545772
Nebraska,RICHARDSON,9531,9062,16,100,469,0.950792152,0.049207848,0.010492078
Nebraska,ROCK,1756,1735,0,9,21,0.988041002,0.011958998,0.005125285
Nebraska,SALINE,13843,12496,43,911,1347,0.902694503,0.097305497,0.065809434
Nebraska,SARPY,122595,106823,5231,5358,15772,0.87134875,0.12865125,0.043704882
Nebraska,SAUNDERS,19830,19410,21,205,420,0.97881997,0.02118003,0.010337872
Nebraska,SCOTTS BLUFF,36951,29457,87,6352,7494,0.797190874,0.202809126,0.171903331
Nebraska,SEWARD,16496,16077,47,179,419,0.974599903,0.025400097,0.010851115
Nebraska,SHERIDAN,6198,5430,3,91,768,0.876089061,0.123910939,0.014682156
Nebraska,SHERMAN,3318,3253,2,34,65,0.980409885,0.019590115,0.010247137
Nebraska,SIOUX,1475,1424,0,34,51,0.965423729,0.034576271,0.023050847
Nebraska,STANTON,6455,6198,27,149,257,0.960185902,0.039814098,0.023082881
Nebraska,THAYER,6055,5942,1,61,113,0.981337737,0.018662263,0.010074319
Nebraska,THOMAS,729,720,0,6,9,0.987654321,0.012345679,0.008230453
Nebraska,THURSTON,7171,3262,9,174,3909,0.454887742,0.545112258,0.024264398
Nebraska,VALLEY,4647,4531,2,75,116,0.975037659,0.024962341,0.016139445
Nebraska,WASHINGTON,18780,18313,62,202,467,0.97513312,0.02486688,0.010756124
Nebraska,WAYNE,9851,9475,91,146,376,0.961831286,0.038168714,0.01482083
Nebraska,WEBSTER,4061,3971,6,22,90,0.977837971,0.022162029,0.005417385
Nebraska,WHEELER,886,878,0,5,8,0.990970655,0.009029345,0.005643341
Nebraska,YORK,14598,14053,137,205,545,0.962666119,0.037333881,0.01404302
Nevada,CHURCHILL,23982,19156,375,2076,4826,0.798765741,0.201234259,0.086564924
Nevada,CLARK,1375765,828669,121401,302143,547096,0.602333247,0.397666753,0.219618176
Nevada,DOUGLAS,41259,36231,122,3057,5028,0.878135679,0.121864321,0.074092925
Nevada,ELKO,45291,32771,257,8935,12520,0.723565388,0.276434612,0.197279813
Nevada,ESMERALDA,971,781,1,99,190,0.804325438,0.195674562,0.101956746
Nevada,EUREKA,1651,1402,6,158,249,0.849182314,0.150817686,0.095699576
Nevada,HUMBOLDT,16106,11985,78,3040,4121,0.744132621,0.255867379,0.188749534
Nevada,LANDER,5794,4385,10,1073,1409,0.756817397,0.243182603,0.185191577
Nevada,LINCOLN,4165,3709,71,221,456,0.890516206,0.109483794,0.053061224
Nevada,LYON,34501,28791,202,3784,5710,0.834497551,0.165502449,0.10967798
Nevada,MINERAL,5071,3555,235,428,1516,0.701045159,0.298954841,0.084401499
Nevada,NYE,32485,27511,373,2713,4974,0.846883177,0.153116823,0.083515469
Nevada,PERSHING,6693,4663,356,1294,2030,0.696698043,0.303301957,0.193336322
Nevada,STOREY,3399,3058,9,174,341,0.899676375,0.100323625,0.051191527
Nevada,WASHOE,339486,247835,6734,56301,91651,0.730030104,0.269969896,0.16584189
Nevada,WHITE PINE,9181,7295,370,1008,1886,0.794575754,0.205424246,0.109791962
Nevada,CARSON CITY,52457,41204,909,7466,11253,0.785481442,0.214518558,0.142326096
New Hampshire,BELKNAP,56325,54685,151,418,1640,0.970883267,0.029116733,0.007421216
New Hampshire,CARROLL,43666,42741,69,209,925,0.97881647,0.02118353,0.004786333
New Hampshire,CHESHIRE,73825,71809,250,529,2016,0.972692177,0.027307823,0.007165594
New Hampshire,COOS,33111,32337,36,201,774,0.976624083,0.023375917,0.00607049
New Hampshire,GRAFTON,81743,77730,419,914,4013,0.950907111,0.049092889,0.011181386
New Hampshire,HILLSBOROUGH,380841,351337,4493,12166,29504,0.92252935,0.07747065,0.03194509
New Hampshire,MERRIMACK,136225,131343,688,1362,4882,0.964162232,0.035837768,0.009998165
New Hampshire,ROCKINGHAM,277359,266424,1497,3314,10935,0.960574562,0.039425438,0.011948413
New Hampshire,STRAFFORD,112233,107364,658,1155,4869,0.956617038,0.043382962,0.010291091
New Hampshire,SULLIVAN,40458,39482,93,221,976,0.975876217,0.024123783,0.005462455
New Jersey,ATLANTIC,252552,161486,42691,30729,91066,0.639416833,0.360583167,0.121673952
New Jersey,BERGEN,884118,638953,44149,91377,245165,0.722701042,0.277298958,0.103353851
New Jersey,BURLINGTON,423394,323171,62476,17632,100223,0.763286679,0.236713321,0.041644426
New Jersey,CAMDEN,508932,344998,88017,49166,163934,0.67788624,0.32211376,0.096606226
New Jersey,CAPE MAY,102326,92137,4978,3378,10189,0.900426089,0.099573911,0.033012138
New Jersey,CUMBERLAND,146438,85510,28134,27823,60928,0.583933132,0.416066868,0.189998498
New Jersey,ESSEX,793633,298708,319883,122347,494925,0.376380518,0.623619482,0.154160676
New Jersey,GLOUCESTER,254673,218262,22562,6583,36411,0.857028425,0.142971575,0.025848834
New Jersey,HUDSON,608975,215216,74040,242123,393759,0.353406954,0.646593046,0.397591034
New Jersey,HUNTERDON,121989,112473,2638,3371,9516,0.921992967,0.078007033,0.027633639
New Jersey,MERCER,350761,225284,67922,33898,125477,0.642272088,0.357727912,0.096641303
New Jersey,MIDDLESEX,750162,464537,64435,101940,285625,0.619248909,0.380751091,0.135890648
New Jersey,MONMOUTH,615301,495902,47745,38175,119399,0.805950258,0.194049742,0.062042805
New Jersey,MORRIS,470212,385582,12506,36626,84630,0.820017354,0.179982646,0.077892525
New Jersey,OCEAN,510916,459174,14431,25638,51742,0.898726992,0.101273008,0.05018046
New Jersey,PASSAIC,489049,251687,60528,146492,237362,0.514645772,0.485354228,0.299544626
New Jersey,SALEM,64285,51171,9257,2498,13114,0.796002178,0.203997822,0.03885821
New Jersey,SOMERSET,297490,220584,21571,25811,76906,0.741483747,0.258516253,0.08676258
New Jersey,SUSSEX,144166,134624,1444,4822,9542,0.933812411,0.066187589,0.033447554
New Jersey,UNION,522541,283345,104926,103011,239196,0.542244532,0.457755468,0.19713477
New Jersey,WARREN,102437,94405,1838,3751,8032,0.921590831,0.078409169,0.036617628
New Mexico,BERNALILLO,556678,268972,13700,233565,287706,0.483173396,0.516826604,0.419569302
New Mexico,CATRON,3543,2687,9,679,856,0.758396839,0.241603161,0.191645498
New Mexico,CHAVES,61382,31970,1088,26904,29412,0.520836727,0.479163273,0.438304389
New Mexico,CIBOLA,25595,6325,231,8555,19270,0.247118578,0.752881422,0.33424497
New Mexico,COLFAX,14189,7081,41,6739,7108,0.499048559,0.500951441,0.47494538
New Mexico,CURRY,45044,26461,2935,13685,18583,0.587447829,0.412552171,0.303814048
New Mexico,DE BACA,2240,1407,1,790,833,0.628125,0.371875,0.352678571
New Mexico,DONA ANA,174682,56688,2261,110665,117994,0.32452113,0.67547887,0.63352263
New Mexico,EDDY,51658,29797,669,20023,21861,0.576812885,0.423187115,0.387606953
New Mexico,GRANT,31002,15048,113,15126,15954,0.485388039,0.514611961,0.487904006
New Mexico,GUADALUPE,4680,724,59,3801,3956,0.154700855,0.845299145,0.812179487
New Mexico,HARDING,810,428,3,364,382,0.528395062,0.471604938,0.449382716
New Mexico,HIDALGO,5932,2532,15,3324,3400,0.426837492,0.573162508,0.560350641
New Mexico,LEA,55511,29977,2340,22010,25534,0.540019095,0.459980905,0.396497991
New Mexico,LINCOLN,19411,13763,47,4975,5648,0.709030962,0.290969038,0.256297975
New Mexico,LOS ALAMOS,18343,15051,63,2155,3292,0.820530993,0.179469007,0.117483509
New Mexico,LUNA,25016,9921,183,14435,15095,0.396586185,0.603413815,0.5770307
New Mexico,MCKINLEY,74798,8902,287,9276,65896,0.119013877,0.880986123,0.124014011
New Mexico,MORA,5180,877,5,4229,4303,0.169305019,0.830694981,0.816409266
New Mexico,OTERO,62298,34728,2285,20033,27570,0.557449677,0.442550323,0.321567306
New Mexico,QUAY,10155,5953,78,3857,4202,0.586213688,0.413786312,0.3798129
New Mexico,RIO ARRIBA,41190,5619,85,30025,35571,0.136416606,0.863583394,0.728939063
New Mexico,ROOSEVELT,18018,11299,276,5998,6719,0.627095127,0.372904873,0.332889333
New Mexico,SANDOVAL,89908,45227,1418,26437,44681,0.503036437,0.496963563,0.294045024
New Mexico,SAN JUAN,113801,52922,429,17057,60879,0.46503985,0.53496015,0.149884447
New Mexico,SAN MIGUEL,30126,5690,185,23487,24436,0.188873398,0.811126602,0.779625573
New Mexico,SANTA FE,129292,58790,667,63405,70502,0.454707174,0.545292826,0.490401572
New Mexico,SIERRA,13270,9356,55,3488,3914,0.705048983,0.294951017,0.262848531
New Mexico,SOCORRO,18078,6796,91,8810,11282,0.375926541,0.624073459,0.48733267
New Mexico,TAOS,29979,10122,81,17370,19857,0.337636345,0.662363655,0.579405584
New Mexico,TORRANCE,16911,9677,255,6283,7234,0.572231092,0.427768908,0.371533322
New Mexico,UNION,4174,2618,0,1465,1556,0.6272161,0.3727839,0.350982271
New Mexico,VALENCIA,66152,26087,699,36371,40065,0.394349377,0.605650623,0.54980953
New York,ALBANY,294565,240913,31514,9079,53652,0.817860235,0.182139765,0.03082172
New York,ALLEGANY,49927,48222,349,454,1705,0.965850141,0.034149859,0.009093276
New York,BRONX,1332650,193651,416338,644705,1138999,0.145312723,0.854687277,0.483776686
New York,BROOME,200536,181339,6256,3986,19197,0.904271552,0.095728448,0.01987673
New York,CATTARAUGUS,83955,78934,839,791,5021,0.940194152,0.059805848,0.009421714
New York,CAYUGA,81963,75762,3166,1611,6201,0.924343911,0.075656089,0.01965521
New York,CHAUTAUQUA,139750,128481,2820,5901,11269,0.919363148,0.080636852,0.042225403
New York,CHEMUNG,91070,82131,5150,1609,8939,0.901844735,0.098155265,0.017667728
New York,CHENANGO,51401,49815,403,548,1586,0.969144569,0.030855431,0.010661271
New York,CLINTON,79894,73729,2694,1964,6165,0.922835257,0.077164743,0.024582572
New York,COLUMBIA,63094,57338,2738,1598,5756,0.90877104,0.09122896,0.025327289
New York,CORTLAND,48599,46748,399,565,1851,0.961912797,0.038087203,0.011625754
New York,DELAWARE,48055,45693,529,983,2362,0.950847987,0.049152013,0.020455728
New York,DUTCHESS,280150,224913,25059,18060,55237,0.802830626,0.197169374,0.064465465
New York,ERIE,950265,767476,121289,31054,182789,0.807644183,0.192355817,0.032679305
New York,ESSEX,38851,36346,1025,851,2505,0.935522895,0.064477105,0.021904198
New York,FRANKLIN,51134,42233,3180,2053,8901,0.825927954,0.174072046,0.040149411
New York,FULTON,55073,52374,937,884,2699,0.950992319,0.049007681,0.016051423
New York,GENESEE,60370,56799,1217,904,3571,0.940848103,0.059151897,0.014974325
New York,GREENE,48195,42640,2518,2075,5555,0.884739081,0.115260919,0.043054259
New York,HAMILTON,5379,5223,24,57,156,0.970998327,0.029001673,0.010596765
New York,HERKIMER,64427,62667,305,580,1760,0.972682261,0.027317739,0.009002437
New York,JEFFERSON,111738,97389,6257,4677,14349,0.871583526,0.128416474,0.041856844
New York,KINGS,2465326,854532,848583,487878,1610794,0.346620285,0.653379715,0.197895937
New York,LEWIS,26944,26363,100,172,581,0.978436758,0.021563242,0.00638361
New York,LIVINGSTON,64328,59748,1836,1459,4580,0.928802388,0.071197612,0.022680637
New York,MADISON,69441,66564,870,734,2877,0.958569145,0.041430855,0.010570124
New York,MONROE,735343,566763,98174,39065,168580,0.770746441,0.229253559,0.053124868
New York,MONTGOMERY,49708,45084,457,3433,4624,0.906976744,0.093023256,0.06906333
New York,NASSAU,1334544,986947,129860,133282,347597,0.739538749,0.260461251,0.099870817
New York,NEW YORK,1537195,703873,234698,417816,833322,0.457894412,0.542105588,0.271804163
New York,NIAGARA,219846,197757,13356,2913,22089,0.899525122,0.100474878,0.013250184
New York,ONEIDA,235469,208600,12937,7545,26869,0.885891561,0.114108439,0.032042434
New York,ONONDAGA,458336,383599,41772,11175,74737,0.836938403,0.163061597,0.024381676
New York,ONTARIO,100224,94179,1904,2149,6045,0.939685105,0.060314895,0.02144197
New York,ORANGE,341367,264760,25567,39738,76607,0.775587564,0.224412436,0.11640844
