state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
South Dakota,MELLETTE,2057,778,0,36,1279,0.37822071,0.62177929,0.017501215
South Dakota,MINER,2365,2288,1,20,77,0.96744186,0.03255814,0.00845666
South Dakota,MINNEHAHA,170342,146761,6423,7096,23581,0.86156673,0.13843327,0.041657372
South Dakota,MOODY,6474,5223,0,116,1251,0.806765524,0.193234476,0.017917825
South Dakota,PENNINGTON,101240,82710,1027,4131,18530,0.816969577,0.183030423,0.04080403
South Dakota,PERKINS,2890,2800,0,25,90,0.968858131,0.031141869,0.008650519
South Dakota,POTTER,2327,2281,0,0,46,0.980232058,0.019767942,0
South Dakota,ROBERTS,10158,6188,44,135,3970,0.609175034,0.390824966,0.013290018
South Dakota,SANBORN,2357,2298,0,42,59,0.97496818,0.02503182,0.017819262
South Dakota,SHANNON,13683,451,18,347,13232,0.032960608,0.967039392,0.025359936
South Dakota,SPINK,6483,6287,0,78,196,0.969767083,0.030232917,0.012031467
South Dakota,STANLEY,2940,2549,0,41,391,0.867006803,0.132993197,0.013945578
South Dakota,SULLY,1382,1297,0,20,85,0.938494935,0.061505065,0.01447178
South Dakota,TODD,9711,918,20,270,8793,0.094531974,0.905468026,0.027803522
South Dakota,TRIPP,5608,4650,44,13,958,0.829172611,0.170827389,0.002318117
South Dakota,TURNER,8344,8054,30,118,290,0.965244487,0.034755513,0.014141898
South Dakota,UNION,14377,13533,93,329,844,0.941295124,0.058704876,0.022883773
South Dakota,WALWORTH,5443,4468,0,13,975,0.820870843,0.179129157,0.002388389
South Dakota,YANKTON,22434,20493,401,628,1941,0.91347954,0.08652046,0.027993225
South Dakota,ZIEBACH,2796,639,14,86,2157,0.228540773,0.771459227,0.030758226
Tennessee,ANDERSON,75039,68016,2834,1749,7023,0.906408667,0.093591333,0.02330788
Tennessee,BEDFORD,45060,35407,3061,5036,9653,0.785774523,0.214225477,0.111762095
Tennessee,BENTON,16420,15460,413,306,960,0.941534714,0.058465286,0.01863581
Tennessee,BLEDSOE,12898,11946,539,263,952,0.926190107,0.073809893,0.020390758
Tennessee,BLOUNT,123086,113172,3599,3417,9914,0.91945469,0.08054531,0.027761078
Tennessee,BRADLEY,99229,87758,4109,4674,11471,0.884398714,0.115601286,0.047103165
Tennessee,CAMPBELL,40629,39365,190,481,1264,0.968889217,0.031110783,0.011838834
Tennessee,CANNON,13797,13169,200,220,628,0.954482859,0.045517141,0.015945495
Tennessee,CARROLL,28486,24422,2899,594,4064,0.857333427,0.142666573,0.020852349
Tennessee,CARTER,57531,54976,726,901,2555,0.955589161,0.044410839,0.015661122
Tennessee,CHEATHAM,39103,36895,597,930,2208,0.943533744,0.056466256,0.023783341
Tennessee,CHESTER,17043,14724,1734,366,2319,0.863932406,0.136067594,0.021475092
Tennessee,CLAIBORNE,32025,30806,282,284,1219,0.961935988,0.038064012,0.008868072
Tennessee,CLAY,7842,7507,213,122,335,0.957281306,0.042718694,0.015557256
Tennessee,COCKE,35631,33487,620,659,2144,0.939827678,0.060172322,0.018495131
Tennessee,COFFEE,52853,47564,1400,2012,5289,0.899929995,0.100070005,0.038067849
Tennessee,CROCKETT,14567,11181,1976,1292,3386,0.767556806,0.232443194,0.088693623
Tennessee,CUMBERLAND,56144,53698,138,1349,2446,0.956433457,0.043566543,0.024027501
Tennessee,DAVIDSON,629113,362161,173601,60357,266952,0.575669236,0.424330764,0.095939839
Tennessee,DECATUR,11732,10901,301,315,831,0.929168087,0.070831913,0.026849642
Tennessee,DEKALB,18770,17036,301,1235,1734,0.90761854,0.09238146,0.065796484
Tennessee,DICKSON,49704,44923,2099,1510,4781,0.903810559,0.096189441,0.030379849
Tennessee,DYER,38234,30919,5594,1009,7315,0.80867814,0.19132186,0.026390124
Tennessee,FAYETTE,38370,26125,10778,885,12245,0.680870472,0.319129528,0.023064894
Tennessee,FENTRESS,17945,17496,39,120,449,0.974979103,0.025020897,0.006687099
Tennessee,FRANKLIN,40972,36766,1964,1031,4206,0.897344528,0.102655472,0.025163526
Tennessee,GIBSON,49594,38430,9286,1039,11164,0.774892124,0.225107876,0.020950115
Tennessee,GILES,29439,25163,3195,473,4276,0.854750501,0.145249499,0.016067122
Tennessee,GRAINGER,22613,21682,108,524,931,0.958828992,0.041171008,0.023172511
Tennessee,GREENE,68755,64552,1504,1720,4203,0.9388699,0.0611301,0.025016362
Tennessee,GRUNDY,13751,11347,95,122,2404,0.825176351,0.174823649,0.008872082
Tennessee,HAMBLEN,62528,51949,2571,6597,10579,0.830811796,0.169188204,0.105504734
Tennessee,HAMILTON,337023,242892,67889,14854,94131,0.720698587,0.279301413,0.044074143
Tennessee,HANCOCK,6759,6616,20,14,143,0.978843024,0.021156976,0.002071312
Tennessee,HARDEMAN,27193,15100,11235,376,12093,0.555289964,0.444710036,0.013827088
Tennessee,HARDIN,25987,24047,895,491,1940,0.925347289,0.074652711,0.018894062
Tennessee,HAWKINS,56725,54343,773,685,2382,0.958007933,0.041992067,0.012075804
Tennessee,HAYWOOD,18673,8409,9150,720,10264,0.450329353,0.549670647,0.038558346
Tennessee,HENDERSON,27835,24553,2257,541,3282,0.882090893,0.117909107,0.019435962
Tennessee,HENRY,32271,28407,2574,576,3864,0.880264014,0.119735986,0.017848843
Tennessee,HICKMAN,24481,22451,1280,340,2030,0.917078551,0.082921449,0.013888322
Tennessee,HOUSTON,8375,7858,159,141,517,0.938268657,0.061731343,0.016835821
Tennessee,HUMPHREYS,18428,17378,541,303,1050,0.943021489,0.056978511,0.01644237
Tennessee,JACKSON,11526,11147,37,173,379,0.967117821,0.032882179,0.015009544
Tennessee,JEFFERSON,51541,47891,1320,1625,3650,0.929182592,0.070817408,0.031528298
Tennessee,JOHNSON,18199,17314,501,271,885,0.951370954,0.048629046,0.014890928
Tennessee,KNOX,433207,362900,39142,14991,70307,0.837705762,0.162294238,0.034604704
Tennessee,LAKE,7780,5327,2026,245,2453,0.68470437,0.31529563,0.031491003
Tennessee,LAUDERDALE,27772,17005,9788,576,10767,0.61230736,0.38769264,0.020740314
Tennessee,LAWRENCE,41779,39624,710,702,2155,0.948419062,0.051580938,0.0168027
Tennessee,LEWIS,12050,11392,263,273,658,0.945394191,0.054605809,0.022655602
Tennessee,LINCOLN,33295,29341,1594,878,3954,0.88124343,0.11875657,0.026370326
Tennessee,LOUDON,48586,43798,398,3344,4788,0.901453093,0.098546907,0.068826411
Tennessee,MCMINN,52325,47392,2143,1479,4933,0.905723841,0.094276159,0.028265647
Tennessee,MCNAIRY,26001,23604,1462,405,2397,0.907811238,0.092188762,0.015576324
Tennessee,MACON,22265,20853,79,940,1412,0.936582079,0.063417921,0.042218729
Tennessee,MADISON,97976,56883,35375,3290,41093,0.580580959,0.419419041,0.033579652
Tennessee,MARION,28184,26224,388,361,1960,0.930456997,0.069543003,0.012808686
Tennessee,MARSHALL,30585,26500,1714,1397,4085,0.866437796,0.133562204,0.045675985
Tennessee,MAURY,80965,64833,10010,3935,16132,0.800753412,0.199246588,0.048601247
Tennessee,MEIGS,11696,11195,195,37,501,0.957164843,0.042835157,0.003163475
Tennessee,MONROE,44680,41248,844,1484,3432,0.923187108,0.076812892,0.033213966
Tennessee,MONTGOMERY,173138,116026,32675,14019,57112,0.670135961,0.329864039,0.080970093
Tennessee,MOORE,6349,5931,148,25,418,0.93416286,0.06583714,0.003937628
Tennessee,MORGAN,21882,20535,698,197,1347,0.938442556,0.061557444,0.009002833
Tennessee,OBION,31721,26927,3315,1015,4794,0.848869834,0.151130166,0.03199773
Tennessee,OVERTON,22040,21391,150,217,649,0.970553539,0.029446461,0.009845735
Tennessee,PERRY,7856,7422,295,65,434,0.944755601,0.055244399,0.008273931
Tennessee,PICKETT,5108,5049,23,0,59,0.988449491,0.011550509,0
Tennessee,POLK,16756,16168,30,240,588,0.964908093,0.035091907,0.014323228
Tennessee,PUTNAM,72172,64937,1634,3841,7235,0.899753367,0.100246633,0.053220085
Tennessee,RHEA,31817,29322,806,1177,2495,0.921582802,0.078417198,0.036992803
Tennessee,ROANE,54027,50620,1441,737,3407,0.936938938,0.063061062,0.013641327
Tennessee,ROBERTSON,66143,56065,4935,3866,10078,0.847633158,0.152366842,0.058449118
Tennessee,RUTHERFORD,263815,199593,33185,17587,64222,0.756564259,0.243435741,0.06666414
Tennessee,SCOTT,22196,21759,21,194,437,0.980311768,0.019688232,0.008740314
Tennessee,SEQUATCHIE,14173,12709,31,455,1464,0.896705002,0.103294998,0.032103295
Tennessee,SEVIER,90218,82732,557,4639,7486,0.91702321,0.08297679,0.051419894
Tennessee,SHELBY,929437,359705,480367,51719,569732,0.387013859,0.612986141,0.055645514
Tennessee,SMITH,19157,17978,523,170,1179,0.938455917,0.061544083,0.008874041
Tennessee,STEWART,13262,12378,224,264,884,0.933343387,0.066656613,0.0199065
Tennessee,SULLIVAN,156675,147842,2631,2329,8833,0.943622148,0.056377852,0.014865167
Tennessee,SUMNER,161206,140264,10723,6227,20942,0.870091684,0.129908316,0.038627595
Tennessee,TIPTON,61038,46625,11092,1296,14413,0.76386841,0.23613159,0.021232675
Tennessee,TROUSDALE,7827,6726,773,34,1101,0.859333078,0.140666922,0.004343938
Tennessee,UNICOI,18287,17286,186,699,1001,0.945261661,0.054738339,0.038223875
Tennessee,UNION,19179,18819,11,245,360,0.98122947,0.01877053,0.012774389
Tennessee,VAN BUREN,5552,5369,40,20,183,0.967038905,0.032961095,0.003602305
Tennessee,WARREN,39767,34674,1111,3245,5093,0.871928986,0.128071014,0.081600322
Tennessee,WASHINGTON,122840,110899,4708,3575,11941,0.90279225,0.09720775,0.029102898
Tennessee,WAYNE,17015,15511,972,402,1504,0.911607405,0.088392595,0.023626212
Tennessee,WEAKLEY,34802,30495,2732,695,4307,0.876242745,0.123757255,0.019970117
Tennessee,WHITE,25863,24489,465,440,1374,0.946873913,0.053126087,0.017012721
Tennessee,WILLIAMSON,184225,159609,7907,8203,24616,0.866380784,0.133619216,0.044527073
Tennessee,WILSON,114618,100251,7681,3706,14367,0.874653196,0.125346804,0.03233349
Texas,ANDERSON,58269,35593,12344,9277,22676,0.610839383,0.389160617,0.159209871
Texas,ANDREWS,15006,7067,174,7432,7939,0.470944955,0.529055045,0.495268559
Texas,ANGELINA,86550,54716,13163,17128,31834,0.632189486,0.367810514,0.197897169
Texas,ARANSAS,23391,16381,150,5850,7010,0.700312086,0.299687914,0.250096191
Texas,ARCHER,8944,8055,37,692,889,0.900603757,0.099396243,0.077370304
Texas,ARMSTRONG,1820,1586,18,185,234,0.871428571,0.128571429,0.101648352
Texas,ATASCOSA,45091,16299,268,27942,28792,0.361469029,0.638530971,0.619680202
Texas,AUSTIN,28372,18600,2716,6680,9772,0.65557592,0.34442408,0.235443395
Texas,BAILEY,7096,2982,129,3971,4114,0.420236753,0.579763247,0.559611048
Texas,BANDERA,20477,16571,138,3433,3906,0.809249402,0.190750598,0.167651511
Texas,BASTROP,74023,42318,5753,24082,31705,0.571687178,0.428312822,0.325331316
Texas,BAYLOR,3706,3263,59,370,443,0.880464112,0.119535888,0.0998381
Texas,BEE,32083,10860,2815,18090,21223,0.338497023,0.661502977,0.563850014
Texas,BELL,310155,157080,62800,67384,153075,0.506456449,0.493543551,0.217259112
Texas,BEXAR,1719902,520225,118165,1010015,1199677,0.302473629,0.697526371,0.587251483
Texas,BLANCO,10425,8199,93,1950,2226,0.78647482,0.21352518,0.18705036
Texas,BORDEN,642,549,0,86,93,0.855140187,0.144859813,0.133956386
Texas,BOSQUE,18114,14603,250,2918,3511,0.806172022,0.193827978,0.161090869
Texas,BOWIE,92460,61251,21592,6103,31209,0.662459442,0.337540558,0.066006922
Texas,BRAZORIA,313813,166698,37432,87042,147115,0.531201703,0.468798297,0.277369006
Texas,BRAZOS,194087,114703,20705,45163,79384,0.590987547,0.409012453,0.232694616
Texas,BREWSTER,9175,4893,117,3943,4282,0.533297003,0.466702997,0.429754768
Texas,BRISCOE,1674,1145,9,444,529,0.683990442,0.316009558,0.265232975
Texas,BROOKS,7236,491,6,6636,6745,0.067855169,0.932144831,0.91708126
Texas,BROWN,38018,28338,1428,7505,9680,0.745383766,0.254616234,0.197406492
Texas,BURLESON,17160,11616,1970,3176,5544,0.676923077,0.323076923,0.185081585
Texas,BURNET,42946,32707,868,8648,10239,0.761584315,0.238415685,0.201369161
Texas,CALDWELL,38152,16798,2746,18041,21354,0.440291466,0.559708534,0.472871671
Texas,CALHOUN,21366,9744,534,9959,11622,0.456051671,0.543948329,0.466114387
Texas,CALLAHAN,13521,11967,88,1089,1554,0.885067673,0.114932327,0.08054138
Texas,CAMERON,405819,43439,1358,357174,362380,0.107040331,0.892959669,0.88013129
Texas,CAMP,12389,7268,2245,2619,5121,0.586649447,0.413350553,0.211397207
Texas,CARSON,6215,5444,52,551,771,0.875945294,0.124054706,0.088656476
Texas,CASS,30324,23366,5212,1085,6958,0.770544783,0.229455217,0.03578024
Texas,CASTRO,7984,2733,162,4755,5251,0.342309619,0.657690381,0.595566132
Texas,CHAMBERS,34562,24233,2672,6678,10329,0.701145767,0.298854233,0.193217985
Texas,CHEROKEE,50690,31818,7651,10445,18872,0.627697771,0.372302229,0.206056421
Texas,CHILDRESS,7047,4553,808,1606,2494,0.646090535,0.353909465,0.227898396
Texas,CLAY,10718,9859,59,503,859,0.91985445,0.08014555,0.046930397
Texas,COCHRAN,3087,1278,115,1661,1809,0.413994169,0.586005831,0.538062844
Texas,COKE,3298,2582,42,632,716,0.782898727,0.217101273,0.191631292
Texas,COLEMAN,8817,7011,187,1449,1806,0.795168425,0.204831575,0.164341613
Texas,COLLIN,788580,496688,65028,116000,291892,0.629851125,0.370148875,0.14709985
Texas,COLLINGSWORTH,3050,1869,111,960,1181,0.612786885,0.387213115,0.314754098
Texas,COLORADO,20784,12436,2772,5430,8348,0.598344881,0.401655119,0.261258661
Texas,COMAL,108985,77358,1755,27415,31627,0.709804101,0.290195899,0.251548378
Texas,COMANCHE,13875,10061,63,3580,3814,0.725117117,0.274882883,0.258018018
Texas,CONCHO,4073,1856,23,2167,2217,0.455683771,0.544316229,0.532040265
Texas,COOKE,38427,30132,994,5996,8295,0.784136154,0.215863846,0.15603612
Texas,CORYELL,75728,46643,12210,12203,29085,0.615928058,0.384071942,0.16114251
Texas,COTTLE,1600,1108,217,195,492,0.6925,0.3075,0.121875
Texas,CRANE,4359,1750,123,2412,2609,0.401468227,0.598531773,0.553337922
Texas,CROCKETT,3669,1550,0,2097,2119,0.422458436,0.577541564,0.57154538
Texas,CROSBY,6100,2614,199,3205,3486,0.42852459,0.57147541,0.525409836
Texas,CULBERSON,2386,444,13,1854,1942,0.186085499,0.813914501,0.777032691
Texas,DALLAM,6734,3758,75,2726,2976,0.558063558,0.441936442,0.404811405
Texas,DALLAS,2379214,788657,515041,908199,1590557,0.331477959,0.668522041,0.381722283
Texas,DAWSON,13761,5342,914,7354,8419,0.388198532,0.611801468,0.534408837
Texas,DEAF SMITH,19275,5889,63,13007,13386,0.305525292,0.694474708,0.674811933
Texas,DELTA,5240,4338,417,302,902,0.827862595,0.172137405,0.057633588
Texas,DENTON,667934,429832,53298,121560,238102,0.64352466,0.35647534,0.181994029
Texas,DEWITT,20156,11576,1786,6513,8580,0.574320302,0.425679698,0.323129589
Texas,DICKENS,2399,1616,116,659,783,0.673614006,0.326385994,0.274697791
Texas,DIMMIT,10054,1398,32,8624,8656,0.139049135,0.860950865,0.857768053
Texas,DONLEY,3652,3096,175,317,556,0.847754655,0.152245345,0.086801752
Texas,DUVAL,11821,1236,62,10411,10585,0.104559682,0.895440318,0.880720751
Texas,EASTLAND,18519,15141,315,2712,3378,0.817592743,0.182407257,0.146444192
Texas,ECTOR,138193,56329,5656,73284,81864,0.407611095,0.592388905,0.530301824
Texas,EDWARDS,2023,892,5,1126,1131,0.440929313,0.559070687,0.55659911
Texas,ELLIS,149712,98029,12959,35244,51683,0.654783852,0.345216148,0.235411991
Texas,EL PASO,801115,107028,21818,655623,694087,0.133598797,0.866401203,0.818388122
Texas,ERATH,38192,29537,399,7300,8655,0.77338186,0.22661814,0.191139506
Texas,FALLS,17756,9330,4362,3698,8426,0.525456184,0.474543816,0.208267628
Texas,FANNIN,33867,27301,2276,3270,6566,0.806123955,0.193876045,0.096554168
Texas,FAYETTE,24557,18098,1763,4573,6459,0.736979273,0.263020727,0.186219815
Texas,FISHER,3963,2634,171,1100,1329,0.664647994,0.335352006,0.277567499
Texas,FLOYD,6439,2732,144,3442,3707,0.424289486,0.575710514,0.534555055
Texas,FOARD,1273,1022,10,234,251,0.802827965,0.197172035,0.183817753
Texas,FORT BEND,587666,212865,124038,139823,374801,0.362221058,0.637778942,0.237929368
Texas,FRANKLIN,10593,8569,503,1348,2024,0.808930426,0.191069574,0.127253847
Texas,FREESTONE,19631,13467,3190,2705,6164,0.686006826,0.313993174,0.137792267
Texas,FRIO,17265,3247,504,13418,14018,0.188068346,0.811931654,0.777179264
Texas,GAINES,17572,10575,178,6528,6997,0.601809697,0.398190303,0.371500114
Texas,GALVESTON,292874,172872,40188,65767,120002,0.590260658,0.409739342,0.224557318
Texas,GARZA,6295,2459,290,3502,3836,0.390627482,0.609372518,0.556314535
Texas,GILLESPIE,24777,19371,81,4983,5406,0.781813779,0.218186221,0.201113936
Texas,GLASSCOCK,1255,872,33,350,383,0.694820717,0.305179283,0.278884462
Texas,GOLIAD,7223,4269,265,2515,2954,0.591028658,0.408971342,0.348193271
Texas,GONZALES,19773,8825,1474,9352,10948,0.446315683,0.553684317,0.472968189
Texas,GRAY,22731,15618,1080,5424,7113,0.687079319,0.312920681,0.238616867
Texas,GRAYSON,120641,94791,6861,13564,25850,0.785727903,0.214272097,0.112432755
Texas,GREGG,121451,74090,24184,19839,47361,0.610040263,0.389959737,0.163349828
Texas,GRIMES,26564,16066,4292,5680,10498,0.604803493,0.395196507,0.213823219
Texas,GUADALUPE,131945,72021,7948,47280,59924,0.54584107,0.45415893,0.358331123
Texas,HALE,36153,13492,1636,20262,22661,0.373191713,0.626808287,0.560451415
Texas,HALL,3337,1980,191,1097,1357,0.593347318,0.406652682,0.328738388
Texas,HAMILTON,8448,7465,39,891,983,0.883641098,0.116358902,0.10546875
Texas,HANSFORD,5556,3057,9,2408,2499,0.550215983,0.449784017,0.433405328
Texas,HARDEMAN,4124,2877,347,831,1247,0.697623666,0.302376334,0.201503395
Texas,HARDIN,54497,47893,3190,2459,6604,0.878819018,0.121180982,0.04512175
Texas,HARRIS,4101752,1354869,760521,1671262,2746883,0.330314705,0.669685295,0.407450767
Texas,HARRISON,65958,42808,14931,7253,23150,0.649019073,0.350980927,0.109963916
Texas,HARTLEY,6015,4112,424,1402,1903,0.683624273,0.316375727,0.233083957
Texas,HASKELL,5891,4133,255,1424,1758,0.701578679,0.298421321,0.241724665
Texas,HAYS,158464,92516,5184,56102,65948,0.583829766,0.416170234,0.354036248
Texas,HEMPHILL,3863,2574,5,1171,1289,0.666321512,0.333678488,0.303132281
Texas,HENDERSON,78558,63428,4915,8554,15130,0.807403447,0.192596553,0.108887701
Texas,HIDALGO,774820,60160,2784,702135,714660,0.07764384,0.92235616,0.906191115
Texas,HILL,35079,25733,2313,6454,9346,0.733572793,0.266427207,0.18398472
Texas,HOCKLEY,22988,11694,611,10116,11294,0.508700191,0.491299809,0.440055681
Texas,HOOD,51161,44291,291,5299,6870,0.865718027,0.134281973,0.103574989
Texas,HOPKINS,35088,26492,2652,5314,8596,0.75501596,0.24498404,0.151447788
Texas,HOUSTON,23512,14623,6194,2365,8889,0.621937734,0.378062266,0.100586934
Texas,HOWARD,34927,18598,1809,13386,16329,0.532482034,0.467517966,0.383256506
Texas,HUDSPETH,3407,633,54,2700,2774,0.185793954,0.814206046,0.792486058
Texas,HUNT,85955,64104,7514,11800,21851,0.745785585,0.254214415,0.137281135
Texas,HUTCHINSON,21992,16233,547,4420,5759,0.738132048,0.261867952,0.200982175
Texas,IRION,1596,1067,47,460,529,0.668546366,0.331453634,0.288220551
Texas,JACK,9027,7249,407,1303,1778,0.803035338,0.196964662,0.144344744
Texas,JACKSON,14075,8807,1035,4113,5268,0.625719361,0.374280639,0.292220249
Texas,JASPER,35703,26890,5891,2035,8813,0.753157998,0.246842002,0.056998011
Texas,JEFF DAVIS,2319,1229,3,1033,1090,0.529969815,0.470030185,0.445450625
Texas,JEFFERSON,251627,112240,83688,42769,139387,0.446057061,0.553942939,0.169969836
Texas,JIM HOGG,5257,156,78,4909,5101,0.029674719,0.970325281,0.933802549
Texas,JIM WELLS,41014,8046,171,32365,32968,0.196176915,0.803823085,0.789120788
Texas,JOHNSON,151174,115663,3867,27366,35511,0.765098496,0.234901504,0.181023192
Texas,JONES,20137,11823,2836,5056,8314,0.587128172,0.412871828,0.251080101
Texas,KARNES,14936,5967,1321,7466,8969,0.399504553,0.600495447,0.499866095
Texas,KAUFMAN,103385,72220,9727,17768,31165,0.698553949,0.301446051,0.171862456
Texas,KENDALL,33745,25945,140,6962,7800,0.768854645,0.231145355,0.206312046
Texas,KENEDY,451,113,1,337,338,0.250554324,0.749445676,0.747228381
Texas,KENT,829,761,0,65,68,0.917973462,0.082026538,0.07840772
Texas,KERR,49469,35675,847,11922,13794,0.721158705,0.278841295,0.240999414
Texas,KIMBLE,4577,3347,5,1199,1230,0.731265021,0.268734979,0.261961984
Texas,KING,227,207,0,20,20,0.911894273,0.088105727,0.088105727
Texas,KINNEY,3574,1425,46,2057,2149,0.398712927,0.601287073,0.575545607
Texas,KLEBERG,31925,7399,1131,22377,24526,0.231761942,0.768238058,0.700924041
Texas,KNOX,3713,2333,248,1117,1380,0.628332884,0.371667116,0.300834904
Texas,LAMAR,49740,37867,6537,3212,11873,0.761298754,0.238701246,0.064575794
Texas,LAMB,13996,6010,534,7281,7986,0.429408402,0.570591598,0.520220063
Texas,LAMPASAS,19837,14941,705,3478,4896,0.753188486,0.246811514,0.175328931
Texas,LA SALLE,6850,993,77,5743,5857,0.144963504,0.855036496,0.838394161
Texas,LAVACA,19269,14644,1414,3124,4625,0.759977165,0.240022835,0.162125694
Texas,LEE,16591,10828,1805,3690,5763,0.652642999,0.347357001,0.22240974
Texas,LEON,16827,13055,1262,2242,3772,0.775836453,0.224163547,0.133238248
Texas,LIBERTY,75662,52096,8381,13650,23566,0.688535857,0.311464143,0.180407602
Texas,LIMESTONE,23350,14421,4082,4448,8929,0.617601713,0.382398287,0.190492505
Texas,LIPSCOMB,3324,2238,9,946,1086,0.673285199,0.326714801,0.284596871
Texas,LIVE OAK,11526,6628,531,4137,4898,0.575047718,0.424952282,0.358927642
Texas,LLANO,19115,17069,157,1573,2046,0.892963641,0.107036359,0.082291394
Texas,LOVING,85,43,0,32,42,0.505882353,0.494117647,0.376470588
Texas,LUBBOCK,278339,159437,18763,89120,118902,0.572815883,0.427184117,0.320185098
Texas,LYNN,5886,2962,99,2735,2924,0.503227999,0.496772001,0.46466191
Texas,MCCULLOCH,8281,5533,89,2502,2748,0.66815602,0.33184398,0.302137423
Texas,MCLENNAN,234626,138247,34058,55370,96379,0.589222848,0.410777152,0.235992601
Texas,MCMULLEN,696,396,0,291,300,0.568965517,0.431034483,0.418103448
Texas,MADISON,13590,7937,2838,2721,5653,0.584032377,0.415967623,0.200220751
Texas,MARION,10544,7527,2538,338,3017,0.713865706,0.286134294,0.032056146
Texas,MARTIN,4804,2522,120,2155,2282,0.524979184,0.475020816,0.448584513
Texas,MASON,3978,3117,0,848,861,0.783559578,0.216440422,0.213172448
Texas,MATAGORDA,36653,17350,3861,14055,19303,0.473358252,0.526641748,0.383461108
Texas,MAVERICK,54107,1610,47,51692,52497,0.029755854,0.970244146,0.955366219
Texas,MEDINA,46009,21258,1003,22941,24751,0.462040036,0.537959964,0.498619835
Texas,MENARD,2232,1490,25,667,742,0.667562724,0.332437276,0.298835125
Texas,MIDLAND,138472,73350,8775,52702,65122,0.529709977,0.470290023,0.380596799
Texas,MILAM,24691,16131,2266,5807,8560,0.653314973,0.346685027,0.23518691
Texas,MILLS,4880,4012,28,830,868,0.822131148,0.177868852,0.170081967
Texas,MITCHELL,9367,4693,929,3471,4674,0.501014199,0.498985801,0.370556208
Texas,MONTAGUE,19737,17326,24,1928,2411,0.877843644,0.122156356,0.097684552
Texas,MONTGOMERY,458339,326244,18025,94933,132095,0.711796291,0.288203709,0.207123985
Texas,MOORE,21765,8249,345,11470,13516,0.379002986,0.620997014,0.526992878
Texas,MORRIS,12914,8621,2972,1015,4293,0.667570079,0.332429921,0.078596872
Texas,MOTLEY,1153,983,24,138,170,0.852558543,0.147441457,0.119687771
Texas,NACOGDOCHES,64647,39878,11910,11293,24769,0.616857704,0.383142296,0.174687147
Texas,NAVARRO,47739,28614,6910,11309,19125,0.599384151,0.400615849,0.236892268
Texas,NEWTON,14372,10688,2950,424,3684,0.743668244,0.256331756,0.029501809
Texas,NOLAN,15104,9071,590,5116,6033,0.600569386,0.399430614,0.33871822
Texas,NUECES,340568,111696,12442,206798,228872,0.327969745,0.672030255,0.607215006
Texas,OCHILTREE,10314,5092,32,5032,5222,0.493697886,0.506302114,0.487880551
Texas,OLDHAM,2048,1698,20,216,350,0.829101563,0.170898438,0.10546875
Texas,ORANGE,82306,68243,7254,4866,14063,0.829137608,0.170862392,0.059120842
Texas,PALO PINTO,28010,21837,660,5012,6173,0.779614423,0.220385577,0.178936094
Texas,PANOLA,23814,17544,3962,1950,6270,0.736709499,0.263290501,0.081884606
Texas,PARKER,116820,99302,2056,12451,17518,0.850042801,0.149957199,0.106582777
Texas,PARMER,10172,3933,93,6069,6239,0.386649626,0.613350374,0.596637829
Texas,PECOS,15510,4086,809,10427,11424,0.26344294,0.73655706,0.672275951
Texas,POLK,45618,33042,5098,5958,12576,0.724319348,0.275680652,0.13060634
Texas,POTTER,121099,59315,11664,42878,61784,0.489805861,0.510194139,0.35407394
Texas,PRESIDIO,7678,1172,40,6365,6506,0.152643918,0.847356082,0.828991925
Texas,RAINS,10976,9531,292,872,1445,0.868349125,0.131650875,0.079446064
Texas,RANDALL,121090,94239,2739,20070,26851,0.778255843,0.221744157,0.165744488
Texas,REAGAN,3384,1095,93,2188,2289,0.32358156,0.67641844,0.646572104
Texas,REAL,3326,2630,2,675,696,0.790739627,0.209260373,0.202946482
Texas,RED RIVER,12795,9450,2203,848,3345,0.738569754,0.261430246,0.066275889
Texas,REEVES,13606,2703,477,10088,10903,0.198662355,0.801337645,0.741437601
Texas,REFUGIO,7352,3292,394,3494,4060,0.447769314,0.552230686,0.475244831
Texas,ROBERTS,992,944,0,31,48,0.951612903,0.048387097,0.03125
Texas,ROBERTSON,16596,9709,3616,3029,6887,0.585020487,0.414979513,0.182513859
Texas,ROCKWALL,78749,58336,3945,12582,20413,0.74078401,0.25921599,0.159773457
Texas,RUNNELS,10473,6778,214,3402,3695,0.647188007,0.352811993,0.324835291
Texas,RUSK,53211,35176,9468,7620,18035,0.661066321,0.338933679,0.143203473
Texas,SABINE,10642,9316,946,335,1326,0.875399361,0.124600639,0.031479045
Texas,SAN AUGUSTINE,8898,6175,2271,319,2723,0.693976174,0.306023826,0.035850753
Texas,SAN JACINTO,26482,20281,2866,2849,6201,0.765840949,0.234159051,0.107582509
Texas,SAN PATRICIO,65352,27604,1186,35419,37748,0.422389521,0.577610479,0.541972702
Texas,SAN SABA,6037,4061,134,1702,1976,0.672685108,0.327314892,0.28192811
Texas,SCHLEICHER,3327,1736,12,1560,1591,0.521791404,0.478208596,0.468890893
Texas,SCURRY,16855,9656,754,6156,7199,0.572886384,0.427113616,0.365232869
Texas,SHACKELFORD,3346,2933,46,334,413,0.876569038,0.123430962,0.099820681
Texas,SHELBY,25602,16683,4482,4155,8919,0.651628779,0.348371221,0.162292008
